                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     64,                0.67628,                0.43022,                0.96347,                0.99748,                   0.98,                0.98768,                0.88099,                0.51699,                0.27101,                0.87009,              0.0077677,              0.0077677,              0.0077677
                     65,                0.65302,                0.42211,                 0.9587,                0.99585,                0.98549,                0.98746,                0.88097,                0.50801,                0.27582,                0.86125,              0.0077023,              0.0077023,              0.0077023
                     66,                 0.6513,                0.42576,                0.95072,                0.98207,                   0.98,                0.98594,                0.87061,                 0.5327,                0.31814,                0.86733,              0.0076364,              0.0076364,              0.0076364
                     67,                0.66489,                0.42894,                0.95631,                0.98532,                   0.98,                 0.9877,                0.87945,                 0.5279,                0.27264,                0.87218,              0.0075698,              0.0075698,              0.0075698
                     68,                0.64328,                0.41582,                0.94828,                0.98512,                0.98597,                0.98043,                0.87703,                0.54143,                0.29619,                0.87433,              0.0075025,              0.0075025,              0.0075025
                     69,                0.61774,                 0.4077,                0.94409,                0.99263,                0.97762,                0.97635,                0.87915,                 0.5303,                0.28929,                0.87255,              0.0074347,              0.0074347,              0.0074347
                     70,                0.63512,                0.41014,                0.95029,                0.99079,                0.97833,                0.98351,                0.87147,                0.55003,                0.29101,                0.87632,              0.0073663,              0.0073663,              0.0073663
                     71,                0.63509,                0.40117,                0.94219,                 0.9793,                0.96667,                0.97625,                0.88697,                0.50635,                 0.3138,                0.86866,              0.0072973,              0.0072973,              0.0072973
                     72,                0.63155,                  0.409,                0.94405,                0.98233,                0.97778,                0.98002,                0.87843,                0.51708,                0.27363,                 0.8812,              0.0072277,              0.0072277,              0.0072277
                     73,                0.61732,                0.40001,                0.93699,                0.98556,                0.97271,                0.97878,                0.87003,                 0.5528,                0.30431,                0.88509,              0.0071576,              0.0071576,              0.0071576
                     74,                0.63987,                0.42093,                0.95861,                 0.9825,                0.97333,                 0.9855,                0.88204,                0.50985,                0.26963,                0.87057,               0.007087,               0.007087,               0.007087
                     75,                0.64511,                0.42648,                 0.9444,                0.98738,                0.98667,                0.98744,                0.89107,                0.50862,                0.25645,                0.86759,              0.0070159,              0.0070159,              0.0070159
                     76,                0.61079,                0.39808,                0.92406,                0.99141,                0.98098,                0.98731,                  0.878,                0.51669,                 0.2556,                0.86534,              0.0069443,              0.0069443,              0.0069443
                     77,                0.62149,                0.39007,                0.94705,                0.98728,                   0.98,                0.98786,                0.88842,                0.50831,                0.26509,                0.86091,              0.0068722,              0.0068722,              0.0068722
                     78,                0.63285,                0.39757,                 0.9265,                0.99534,                0.96667,                  0.986,                   0.89,                0.48904,                0.25521,                0.86045,              0.0067997,              0.0067997,              0.0067997
                     79,                 0.6069,                0.38659,                0.94199,                0.98908,                   0.98,                0.98688,                0.88465,                0.52636,                0.26879,                0.87195,              0.0067268,              0.0067268,              0.0067268
                     80,                0.62551,                0.38576,                0.93521,                0.98863,                   0.98,                0.98329,                0.88217,                0.53709,                0.26492,                0.88312,              0.0066534,              0.0066534,              0.0066534
                     81,                0.61353,                0.39003,                 0.9353,                0.98978,                   0.98,                0.98722,                0.89151,                0.54461,                0.26394,                 0.8871,              0.0065796,              0.0065796,              0.0065796
                     82,                0.60239,                0.37798,                0.93677,                0.99045,                0.97774,                0.98648,                0.89564,                0.53372,                0.26859,                0.88124,              0.0065055,              0.0065055,              0.0065055
                     83,                0.59791,                0.39571,                0.92545,                0.97648,                0.98529,                0.98994,                0.88312,                0.54034,                0.25768,                0.87537,               0.006431,               0.006431,               0.006431
                     84,                0.59768,                0.37953,                0.92601,                 0.9911,                   0.98,                 0.9848,                0.89521,                0.54131,                0.27322,                0.87265,              0.0063562,              0.0063562,              0.0063562
                     85,                0.59867,                0.38137,                0.92731,                0.99097,                0.97333,                0.98782,                0.89283,                 0.5259,                0.25426,                0.87648,               0.006281,               0.006281,               0.006281
                     86,                0.62929,                0.40341,                0.95595,                0.98884,                0.97333,                0.98463,                0.89842,                0.52041,                0.24854,                0.86978,              0.0062056,              0.0062056,              0.0062056
                     87,                0.60144,                 0.3789,                0.93364,                0.98731,                   0.98,                0.98394,                0.89053,                 0.5174,                0.25231,                 0.8653,              0.0061298,              0.0061298,              0.0061298
